term_id,term_str,n,num,stop,p_stem
31565,shakspeare,30,0,0,shakspear
31566,shakspeares,3,0,0,shakspear
31567,shaky,1,0,0,shaki
31568,shall,1672,0,0,shall
31569,shallied,1,0,0,shalli
31570,shallop,11,0,0,shallop
31571,shallops,8,0,0,shallop
31572,shallow,38,0,0,shallow
31573,shallower,1,0,0,shallow
31574,shallowest,1,0,0,shallowest
31575,shallowly,1,0,0,shallowli
31576,shallows,8,0,0,shallow
31577,shallying,2,0,0,shalli
31578,shalt,26,0,0,shalt
31579,sham,12,0,0,sham
31580,shamble,2,0,0,shambl
31581,shambles,6,0,0,shambl
31582,shambling,4,0,0,shambl
31583,shame,90,0,0,shame
31584,shamed,1,0,0,shame
31585,shamefaced,2,0,0,shamefac
31586,shameful,14,0,0,shame
31587,shamefully,5,0,0,shame
31588,shameless,8,0,0,shameless
31589,shamelessly,2,0,0,shamelessli
31590,shames,1,0,0,shame
31591,shaming,1,0,0,shame
31592,shampoo,1,0,0,shampoo
31593,shampooing,1,0,0,shampoo
31594,shams,2,0,0,sham
31595,shandy,2,0,0,shandi
31596,shanghai,29,0,0,shanghai
31597,shanghais,6,0,0,shanghai
31598,shank,7,0,0,shank
31599,shanked,1,0,0,shank
31600,shanks,4,0,0,shank
31601,shant,23,0,0,shant
31602,shanties,1,0,0,shanti
31603,shanty,16,0,0,shanti
31604,shape,84,0,0,shape
31605,shaped,43,0,0,shape
31606,shapeful,1,0,0,shape
31607,shapeless,10,0,0,shapeless
31608,shapeliness,1,0,0,shapeli
31609,shapes,32,0,0,shape
31610,shaping,6,0,0,shape
31611,sharade,3,0,0,sharad
31612,share,153,0,0,share
31613,shared,35,0,0,share
31614,sharer,1,0,0,sharer
31615,sharers,2,0,0,sharer
31616,shares,11,0,0,share
31617,sharing,20,0,0,share
31618,shark,78,0,0,shark
31619,sharked,1,0,0,shark
31620,sharkish,4,0,0,sharkish
31621,sharks,100,0,0,shark
31622,sharp,141,0,0,sharp
31623,sharpe,1,0,0,sharp
31624,sharpen,6,0,0,sharpen
31625,sharpened,10,0,0,sharpen
31626,sharpening,4,0,0,sharpen
31627,sharpens,1,0,0,sharpen
31628,sharper,10,0,0,sharper
31629,sharpers,1,0,0,sharper
31630,sharpest,3,0,0,sharpest
31631,sharply,22,0,0,sharpli
31632,sharppointed,1,0,0,sharppoint
31633,sharpshooters,1,0,0,sharpshoot
31634,sharpsightedness,1,0,0,sharpsighted
31635,shaster,2,0,0,shaster
31636,shattered,26,0,0,shatter
31637,shattering,2,0,0,shatter
31638,shatters,1,0,0,shatter
31639,shave,17,0,0,shave
31640,shaved,10,0,0,shave
31641,shaven,23,0,0,shaven
31642,shaves,1,0,0,shave
31643,shaving,20,0,0,shave
31644,shavings,16,0,0,shave
31645,shawl,22,0,0,shawl
31646,shawled,3,0,0,shawl
31647,shawls,3,0,0,shawl
31648,she,12153,0,1,she
31649,sheaf,9,0,0,sheaf
31650,shear,1,0,0,shear
31651,shearing,2,0,0,shear
31652,shears,5,0,0,shear
31653,sheath,12,0,0,sheath
31654,sheathed,4,0,0,sheath
31655,sheathing,3,0,0,sheath
31656,sheaths,2,0,0,sheath
31657,sheaved,2,0,0,sheav
31658,sheaves,7,0,0,sheav
31659,shed,54,0,0,shed
31660,shedding,14,0,0,shed
31661,sheds,11,0,0,shed
31662,sheen,2,0,0,sheen
31663,sheep,27,0,0,sheep
31664,sheepfold,2,0,0,sheepfold
31665,sheepish,7,0,0,sheepish
31666,sheepishly,1,0,0,sheepishli
31667,sheeps,2,0,0,sheep
31668,sheepskin,1,0,0,sheepskin
31669,sheer,26,0,0,sheer
31670,sheered,2,0,0,sheer
31671,sheerest,2,0,0,sheerest
31672,sheering,1,0,0,sheer
31673,sheet,93,0,0,sheet
31674,sheeted,6,0,0,sheet
31675,sheeting,2,0,0,sheet
31676,sheets,45,0,0,sheet
31677,sheety,1,0,0,sheeti
31678,sheeve,1,0,0,sheev
31679,sheeves,1,0,0,sheev
31680,sheffield,2,0,0,sheffield
31681,shekels,1,0,0,shekel
31682,shekinah,1,0,0,shekinah
31683,shelf,36,0,0,shelf
31684,shell,78,0,0,shell
31685,shelled,2,0,0,shell
31686,shelley,2,0,0,shelley
31687,shellian,1,0,0,shellian
31688,shells,62,0,0,shell
31689,shelter,39,0,0,shelter
31690,sheltered,24,0,0,shelter
31691,sheltering,1,0,0,shelter
31692,shelterless,1,0,0,shelterless
31693,shelve,1,0,0,shelv
31694,shelves,11,0,0,shelv
31695,shelving,2,0,0,shelv
31696,shem,1,0,0,shem
31697,shenly,19,0,0,shenli
31698,shenlys,6,0,0,shenli
31699,shepherd,33,0,0,shepherd
31700,shepherds,10,0,0,shepherd
31701,sherbet,2,0,0,sherbet
31702,sheridans,1,0,0,sheridan
31703,sheriff,1,0,0,sheriff
31704,sherry,12,0,0,sherri
31705,shes,12,0,0,she
31706,shetland,4,0,0,shetland
31707,shetlands,1,0,0,shetland
31708,shew,63,0,0,shew
31709,shewed,43,0,0,shew
31710,sheweth,1,0,0,sheweth
31711,shewing,25,0,0,shew
31712,shewn,40,0,0,shewn
31713,shews,6,0,0,shew
31714,shield,17,0,0,shield
31715,shielded,1,0,0,shield
31716,shielding,1,0,0,shield
31717,shields,10,0,0,shield
31718,shift,23,0,0,shift
31719,shifted,14,0,0,shift
31720,shifting,27,0,0,shift
31721,shiftingly,1,0,0,shiftingli
31722,shiftings,2,0,0,shift
31723,shifts,6,0,0,shift
31724,shillelahs,1,0,0,shillelah
31725,shilling,21,0,0,shill
31726,shillings,17,0,0,shill
31727,shilly,3,0,0,shilli
31728,shillyshallying,1,0,0,shillysh
31729,shiloh,4,0,0,shiloh
31730,shimmering,1,0,0,shimmer
31731,shin,2,0,0,shin
31732,shinar,1,0,0,shinar
31733,shinbone,1,0,0,shinbon
31734,shinbones,2,0,0,shinbon
31735,shindy,2,0,0,shindi
31736,shine,15,0,0,shine
31737,shines,6,0,0,shine
31738,shingle,1,0,0,shingl
31739,shingled,1,0,0,shingl
31740,shingles,3,0,0,shingl
31741,shining,31,0,0,shine
31742,shiningly,1,0,0,shiningli
31743,shins,2,0,0,shin
31744,shiny,3,0,0,shini
31745,ship,1287,0,0,ship
31746,shipboard,10,0,0,shipboard
31747,shipbuilding,1,0,0,shipbuild
31748,shipkeepers,1,0,0,shipkeep
31749,shipman,1,0,0,shipman
31750,shipmate,39,0,0,shipmat
31751,shipmates,92,0,0,shipmat
31752,shipowners,1,0,0,shipown
31753,shipped,55,0,0,ship
31754,shipper,1,0,0,shipper
31755,shippies,1,0,0,shippi
31756,shipping,48,0,0,ship
31757,shippy,4,0,0,shippi
31758,ships,622,0,0,ship
31759,shipwork,1,0,0,shipwork
31760,shipwreck,10,0,0,shipwreck
31761,shipwrecked,12,0,0,shipwreck
31762,shipwrecks,5,0,0,shipwreck
31763,shipwright,2,0,0,shipwright
31764,shipwrights,2,0,0,shipwright
31765,shipyards,1,0,0,shipyard
31766,shiraz,2,0,0,shiraz
31767,shire,13,0,0,shire
31768,shirk,1,0,0,shirk
31769,shirked,2,0,0,shirk
31770,shirley,9,0,0,shirley
31771,shirleys,2,0,0,shirley
31772,shirr,4,0,0,shirr
31773,shirrers,1,0,0,shirrer
31774,shirt,76,0,0,shirt
31775,shirted,1,0,0,shirt
31776,shirtless,1,0,0,shirtless
31777,shirts,20,0,0,shirt
31778,shiver,8,0,0,shiver
31779,shivered,11,0,0,shiver
31780,shiverer,2,0,0,shiver
31781,shivering,28,0,0,shiver
31782,shiverings,2,0,0,shiver
31783,shivers,4,0,0,shiver
31784,sho,1,0,0,sho
31785,shoal,25,0,0,shoal
31786,shoaled,1,0,0,shoal
31787,shoaling,1,0,0,shoal
31788,shoals,27,0,0,shoal
31789,shoat,1,0,0,shoat
31790,shoats,1,0,0,shoat
31791,shock,76,0,0,shock
31792,shocked,55,0,0,shock
31793,shocking,59,0,0,shock
31794,shockingly,1,0,0,shockingli
31795,shocks,4,0,0,shock
31796,shod,9,0,0,shod
31797,shoe,21,0,0,shoe
31798,shoeless,2,0,0,shoeless
31799,shoemaker,4,0,0,shoemak
31800,shoemakers,4,0,0,shoemak
31801,shoes,48,0,0,shoe
31802,shoestring,1,0,0,shoestr
31803,shoestrings,1,0,0,shoestr
31804,shone,28,0,0,shone
31805,shonne,1,0,0,shonn
31806,shook,97,0,0,shook
31807,shooks,1,0,0,shook
31808,shoot,22,0,0,shoot
31809,shooter,1,0,0,shooter
31810,shooters,2,0,0,shooter
31811,shooting,74,0,0,shoot
31812,shoots,10,0,0,shoot
31813,shop,63,0,0,shop
31814,shopping,2,0,0,shop
31815,shops,27,0,0,shop
31816,shore,266,0,0,shore
31817,shored,1,0,0,shore
31818,shoreing,1,0,0,shore
31819,shoreless,4,0,0,shoreless
31820,shores,64,0,0,shore
31821,shoreward,7,0,0,shoreward
31822,shorn,5,0,0,shorn
31823,short,700,0,0,short
31824,shortcoming,1,0,0,shortcom
31825,shorten,7,0,0,shorten
31826,shortened,7,0,0,shorten
31827,shortening,3,0,0,shorten
31828,shorter,12,0,0,shorter
31829,shortest,5,0,0,shortest
31830,shorthanded,1,0,0,shorthand
31831,shortly,122,0,0,shortli
31832,shortness,8,0,0,short
31833,shortsightedness,1,0,0,shortsighted
31834,shorty,21,0,0,shorti
31835,shortys,3,0,0,shorti
31836,shot,210,0,0,shot
31837,shots,4,0,0,shot
31838,shotted,3,0,0,shot
31839,should,2832,0,1,should
31840,shoulder,89,0,0,shoulder
31841,shouldered,8,0,0,shoulder
31842,shouldering,6,0,0,shoulder
31843,shoulders,84,0,0,shoulder
31844,shouldnt,12,0,0,shouldnt
31845,shouldst,4,0,0,shouldst
31846,shout,30,0,0,shout
31847,shouted,83,0,0,shout
31848,shouting,40,0,0,shout
31849,shouts,31,0,0,shout
31850,shove,10,0,0,shove
31851,shoved,11,0,0,shove
31852,shovel,8,0,0,shovel
31853,shovelfuls,1,0,0,shovel
31854,shovelled,1,0,0,shovel
31855,shovelling,1,0,0,shovel
31856,shovels,1,0,0,shovel
31857,shoves,1,0,0,shove
31858,shoving,5,0,0,shove
31859,show,240,0,0,show
31860,showed,135,0,0,show
31861,shower,52,0,0,shower
31862,showered,12,0,0,shower
31863,showering,3,0,0,shower
31864,showerless,1,0,0,showerless
31865,showers,25,0,0,shower
31866,showery,3,0,0,showeri
31867,showest,1,0,0,showest
31868,showiest,1,0,0,showiest
31869,showing,86,0,0,show
31870,showman,2,0,0,showman
31871,shown,63,0,0,shown
31872,shows,52,0,0,show
31873,showy,5,0,0,showi
31874,shrank,13,0,0,shrank
31875,shred,2,0,0,shred
31876,shreds,14,0,0,shred
31877,shreiked,1,0,0,shreik
31878,shrew,2,0,0,shrew
31879,shrewd,9,0,0,shrewd
31880,shrewdly,3,0,0,shrewdli
31881,shrewdness,4,0,0,shrewd
31882,shrewish,2,0,0,shrewish
31883,shriek,19,0,0,shriek
31884,shrieked,20,0,0,shriek
31885,shrieking,10,0,0,shriek
31886,shrieks,20,0,0,shriek
31887,shrill,15,0,0,shrill
31888,shrillest,1,0,0,shrillest
31889,shrilly,3,0,0,shrilli
31890,shrimp,1,0,0,shrimp
31891,shrine,29,0,0,shrine
31892,shrines,3,0,0,shrine
31893,shrink,15,0,0,shrink
31894,shrinked,1,0,0,shrink
31895,shrinking,13,0,0,shrink
31896,shrinkingly,1,0,0,shrinkingli
31897,shrinks,1,0,0,shrink
31898,shrive,1,0,0,shrive
31899,shrivel,1,0,0,shrivel
31900,shriveled,7,0,0,shrivel
31901,shrivelled,3,0,0,shrivel
31902,shronke,1,0,0,shronk
31903,shropshire,3,0,0,shropshir
31904,shroud,30,0,0,shroud
31905,shrouded,17,0,0,shroud
31906,shrouding,1,0,0,shroud
31907,shrouds,54,0,0,shroud
31908,shrub,4,0,0,shrub
31909,shrubberies,9,0,0,shrubberi
31910,shrubbery,30,0,0,shrubberi
31911,shrubs,12,0,0,shrub
31912,shrug,3,0,0,shrug
31913,shrugged,3,0,0,shrug
31914,shrugging,3,0,0,shrug
31915,shrunk,21,0,0,shrunk
31916,shrunken,14,0,0,shrunken
31917,shudder,21,0,0,shudder
31918,shuddered,21,0,0,shudder
31919,shuddering,23,0,0,shudder
31920,shudderingly,2,0,0,shudderingli
31921,shudderings,6,0,0,shudder
31922,shuddersome,1,0,0,shuddersom
31923,shuffle,4,0,0,shuffl
31924,shuffled,2,0,0,shuffl
31925,shuffling,8,0,0,shuffl
31926,shufflingly,1,0,0,shufflingli
31927,shun,24,0,0,shun
31928,shunned,12,0,0,shun
31929,shunning,10,0,0,shun
31930,shut,116,0,0,shut
31931,shuts,5,0,0,shut
31932,shutter,4,0,0,shutter
31933,shuttered,1,0,0,shutter
31934,shutterless,1,0,0,shutterless
31935,shutters,15,0,0,shutter
31936,shutting,9,0,0,shut
31937,shuttle,8,0,0,shuttl
31938,shuttlecock,2,0,0,shuttlecock
31939,shuttlecocks,2,0,0,shuttlecock
31940,shy,25,0,0,shi
31941,shyest,1,0,0,shyest
31942,shylock,2,0,0,shylock
31943,shyness,15,0,0,shyness
31944,si,1,0,0,si
31945,siam,4,0,0,siam
31946,siamese,8,0,0,siames
31947,sibbald,2,0,0,sibbald
31948,sibbalds,1,0,0,sibbald
31949,siberia,5,0,0,siberia
31950,siberian,1,0,0,siberian
31951,sibyllic,1,0,0,sibyl
31952,sic,1,0,0,sic
31953,sich,1,0,0,sich
31954,sicilia,1,0,0,sicilia
31955,sicilian,5,0,0,sicilian
31956,sicilians,1,0,0,sicilian
31957,sicilies,1,0,0,sicili
31958,sicily,5,0,0,sicili
31959,sicinius,1,0,0,siciniu
31960,sick,182,0,0,sick
31961,sickened,1,0,0,sicken
31962,sickening,3,0,0,sicken
31963,sickens,2,0,0,sicken
31964,sickle,6,0,0,sickl
31965,sickleman,1,0,0,sickleman
31966,sickles,4,0,0,sickl
31967,sickly,29,0,0,sickli
31968,sickness,33,0,0,sick
31969,sicknesses,1,0,0,sick
31970,sickroom,1,0,0,sickroom
31971,siddons,2,0,0,siddon
31972,side,1263,0,0,side
31973,sideboard,7,0,0,sideboard
31974,sided,18,0,0,side
31975,sidegate,1,0,0,sideg
31976,sidelingly,1,0,0,sidelingli
31977,sidelong,11,0,0,sidelong
31978,sides,223,0,0,side
31979,sidewalk,6,0,0,sidewalk
31980,sidewalks,2,0,0,sidewalk
31981,sideway,3,0,0,sideway
31982,sideways,73,0,0,sideway
31983,siding,4,0,0,side
31984,sidle,1,0,0,sidl
31985,sidled,1,0,0,sidl
31986,sidling,1,0,0,sidl
31987,sidmouth,1,0,0,sidmouth
31988,sidney,4,0,0,sidney
31989,sidon,2,0,0,sidon
31990,siege,5,0,0,sieg
31991,sieges,1,0,0,sieg
31992,sienna,1,0,0,sienna
31993,sierras,3,0,0,sierra
31994,siesta,6,0,0,siesta
31995,siestas,1,0,0,siesta
31996,sieve,4,0,0,siev
31997,sift,2,0,0,sift
31998,sifted,1,0,0,sift
31999,sifter,1,0,0,sifter
32000,sigh,76,0,0,sigh
32001,sighed,60,0,0,sigh
32002,sighing,19,0,0,sigh
32003,sighings,1,0,0,sigh
32004,sighs,12,0,0,sigh
32005,sight,684,0,0,sight
32006,sighted,17,0,0,sight
32007,sighting,1,0,0,sight
32008,sightless,3,0,0,sightless
32009,sights,60,0,0,sight
32010,sightseers,1,0,0,sightseer
32011,sign,142,0,0,sign
32012,signal,55,0,0,signal
32013,signalize,2,0,0,signal
32014,signalized,3,0,0,signal
32015,signalizing,1,0,0,signal
32016,signally,10,0,0,signal
32017,signals,10,0,0,signal
32018,signature,5,0,0,signatur
32019,signatures,5,0,0,signatur
32020,signed,27,0,0,sign
32021,signers,1,0,0,signer
32022,signet,4,0,0,signet
32023,significance,21,0,0,signific
32024,significances,2,0,0,signific
32025,significancies,2,0,0,signific
32026,significancy,1,0,0,signific
32027,significant,63,0,0,signific
32028,significantly,16,0,0,significantli
32029,signification,2,0,0,signif
32030,significations,1,0,0,signif
32031,signified,7,0,0,signifi
32032,signifies,10,0,0,signifi
32033,signify,35,0,0,signifi
32034,signifying,6,0,0,signifi
32035,signing,6,0,0,sign
32036,signor,10,0,0,signor
32037,signorita,2,0,0,signorita
32038,signoritas,1,0,0,signorita
32039,signs,61,0,0,sign
32040,sikh,1,0,0,sikh
32041,sikoke,1,0,0,sikok
32042,silence,312,0,0,silenc
32043,silenced,24,0,0,silenc
32044,silences,1,0,0,silenc
32045,silencing,2,0,0,silenc
32046,silent,304,0,0,silent
32047,silently,88,0,0,silent
32048,silenus,1,0,0,silenu
32049,silk,41,0,0,silk
32050,silken,12,0,0,silken
32051,silks,14,0,0,silk
32052,silkworm,1,0,0,silkworm
32053,silky,7,0,0,silki
32054,sill,8,0,0,sill
32055,silliest,4,0,0,silliest
32056,silliness,2,0,0,silli
32057,sills,4,0,0,sill
32058,silly,79,0,0,silli
32059,silva,2,0,0,silva
32060,silver,131,0,0,silver
32061,silvered,1,0,0,silver
32062,silversmith,1,0,0,silversmith
32063,silvery,15,0,0,silveri
32064,silveryness,2,0,0,silvery
32065,simeon,2,0,0,simeon
32066,similar,158,0,0,similar
32067,similarity,8,0,0,similar
32068,similarly,13,0,0,similarli
32069,simile,6,0,0,simil
32070,similes,2,0,0,simil
32071,similia,1,0,0,similia
32072,similibus,1,0,0,similibu
32073,similitude,10,0,0,similitud
32074,similitudes,1,0,0,similitud
32075,simmer,2,0,0,simmer
32076,simmered,1,0,0,simmer
32077,simmering,2,0,0,simmer
32078,simnel,2,0,0,simnel
32079,simoon,1,0,0,simoon
32080,simpathetic,2,0,0,simpathet
32081,simpathy,4,0,0,simpathi
32082,simper,1,0,0,simper
32083,simpered,2,0,0,simper
32084,simpering,2,0,0,simper
32085,simpers,1,0,0,simper
32086,simple,156,0,0,simpl
32087,simpler,1,0,0,simpler
32088,simples,3,0,0,simpl
32089,simplest,12,0,0,simplest
32090,simpleton,22,0,0,simpleton
32091,simpletons,7,0,0,simpleton
32092,simplicity,52,0,0,simplic
32093,simpliciuss,1,0,0,simpliciuss
32094,simplifying,1,0,0,simplifi
32095,simplon,1,0,0,simplon
32096,simply,59,0,0,simpli
32097,simpson,2,0,0,simpson
32098,simulation,1,0,0,simul
32099,simultaneous,10,0,0,simultan
32100,simultaneously,31,0,0,simultan
32101,simultaneousness,3,0,0,simultan
32102,sin,70,0,0,sin
32103,sinai,2,0,0,sinai
32104,sinbad,1,0,0,sinbad
32105,since,855,0,0,sinc
32106,sincere,62,0,0,sincer
32107,sincerely,64,0,0,sincer
32108,sincerest,8,0,0,sincerest
32109,sincerity,43,0,0,sincer
32110,sindbad,1,0,0,sindbad
32111,sinecure,3,0,0,sinecur
32112,sinecures,1,0,0,sinecur
32113,sinew,6,0,0,sinew
32114,sinewing,1,0,0,sinew
32115,sinews,6,0,0,sinew
32116,sinewy,5,0,0,sinewi
32117,sinful,7,0,0,sin
32118,sinfulness,1,0,0,sin
32119,sing,105,0,0,sing
32120,singed,4,0,0,sing
32121,singeing,1,0,0,sing
32122,singer,2,0,0,singer
32123,singers,8,0,0,singer
32124,singing,81,0,0,sing
32125,singings,1,0,0,sing
32126,single,224,0,0,singl
32127,singled,8,0,0,singl
32128,singleness,1,0,0,singl
32129,singles,7,0,0,singl
32130,singling,3,0,0,singl
32131,singly,3,0,0,singli
32132,sings,19,0,0,sing
32133,singular,144,0,0,singular
32134,singularity,6,0,0,singular
32135,singularly,34,0,0,singularli
32136,sinister,21,0,0,sinist
32137,sinisterly,1,0,0,sinisterli
32138,sinisterness,1,0,0,sinist
32139,sink,102,0,0,sink
32140,sinker,4,0,0,sinker
32141,sinkest,2,0,0,sinkest
32142,sinking,58,0,0,sink
32143,sinkings,1,0,0,sink
32144,sinks,16,0,0,sink
32145,sinless,3,0,0,sinless
32146,sinnate,10,0,0,sinnat
32147,sinned,5,0,0,sin
32148,sinner,12,0,0,sinner
32149,sinners,15,0,0,sinner
32150,sinning,2,0,0,sin
32151,sins,16,0,0,sin
32152,sinuous,4,0,0,sinuou
32153,sioux,3,0,0,sioux
32154,sip,12,0,0,sip
32155,sipped,3,0,0,sip
32156,sipping,5,0,0,sip
32157,sir,1845,0,0,sir
32158,sirach,8,0,0,sirach
32159,sire,46,0,0,sire
32160,siren,1,0,0,siren
32161,sirens,7,0,0,siren
32162,sires,26,0,0,sire
32163,sirius,1,0,0,siriu
32164,sirloin,2,0,0,sirloin
32165,sirloins,1,0,0,sirloin
32166,sirocco,1,0,0,sirocco
32167,sirrah,4,0,0,sirrah
32168,sirred,1,0,0,sir
32169,sirs,1,0,0,sir
32170,sisera,1,0,0,sisera
32171,siseras,1,0,0,sisera
32172,siskur,1,0,0,siskur
32173,sissor,1,0,0,sissor
32174,sister,892,0,0,sister
32175,sisterhood,2,0,0,sisterhood
32176,sisterless,1,0,0,sisterless
32177,sisterly,13,0,0,sisterli
32178,sisters,401,0,0,sister
32179,sisyphus,1,0,0,sisyphu
32180,sit,281,0,0,sit
32181,site,12,0,0,site
32182,sites,1,0,0,site
32183,sits,39,0,0,sit
32184,sitter,3,0,0,sitter
32185,sitters,10,0,0,sitter
32186,sittest,2,0,0,sittest
32187,sitteth,1,0,0,sitteth
32188,sittin,2,0,0,sittin
32189,sitting,269,0,0,sit
32190,sittings,1,0,0,sit
32191,situate,1,0,0,situat
32192,situated,39,0,0,situat
32193,situation,316,0,0,situat
32194,situations,28,0,0,situat
32195,six,275,0,0,six
32196,sixes,1,0,0,six
32197,sixfold,1,0,0,sixfold
32198,sixpence,7,0,0,sixpenc
32199,sixpences,2,0,0,sixpenc
32200,sixpenny,2,0,0,sixpenni
32201,sixteen,52,0,0,sixteen
32202,sixteenth,1,0,0,sixteenth
32203,sixth,16,0,0,sixth
32204,sixty,57,0,0,sixti
32205,size,88,0,0,size
32206,sized,26,0,0,size
32207,sizes,8,0,0,size
32208,skate,1,0,0,skate
32209,skater,1,0,0,skater
32210,skein,2,0,0,skein
32211,skeleton,61,0,0,skeleton
32212,skeletoned,1,0,0,skeleton
32213,skeletons,14,0,0,skeleton
32214,skelter,5,0,0,skelter
32215,skeptic,1,0,0,skeptic
32216,skeptical,9,0,0,skeptic
32217,skepticism,3,0,0,skeptic
32218,skeptics,5,0,0,skeptic
32219,sketch,31,0,0,sketch
32220,sketched,9,0,0,sketch
32221,sketcher,2,0,0,sketcher
32222,sketches,11,0,0,sketch
32223,sketching,4,0,0,sketch
32224,sketchy,2,0,0,sketchi
32225,skewer,5,0,0,skewer
32226,skewered,4,0,0,skewer
32227,skewers,1,0,0,skewer
32228,skies,42,0,0,sky
32229,skiff,9,0,0,skiff
32230,skiffs,1,0,0,skiff
32231,skilful,4,0,0,skil
32232,skilfully,5,0,0,skil
32233,skill,43,0,0,skill
32234,skillagalee,1,0,0,skillagale
32235,skilled,1,0,0,skill
32236,skillful,5,0,0,skill
32237,skillfully,1,0,0,skill
32238,skim,2,0,0,skim
32239,skimmed,6,0,0,skim
32240,skimmer,1,0,0,skimmer
32241,skimming,4,0,0,skim
32242,skin,112,0,0,skin
32243,skinned,6,0,0,skin
32244,skinner,2,0,0,skinner
32245,skinners,3,0,0,skinner
32246,skinning,1,0,0,skin
32247,skinny,2,0,0,skinni
32248,skins,25,0,0,skin
32249,skip,5,0,0,skip
32250,skipped,2,0,0,skip
32251,skipper,16,0,0,skipper
32252,skippers,4,0,0,skipper
32253,skipping,7,0,0,skip
32254,skips,2,0,0,skip
32255,skirmish,6,0,0,skirmish
32256,skirmishers,4,0,0,skirmish
32257,skirmishes,2,0,0,skirmish
32258,skirmishing,2,0,0,skirmish
32259,skirra,2,0,0,skirra
32260,skirt,12,0,0,skirt
32261,skirted,6,0,0,skirt
32262,skirting,12,0,0,skirt
32263,skirts,33,0,0,skirt
32264,skittishly,1,0,0,skittishli
32265,skrimmage,2,0,0,skrimmag
32266,skrimshander,3,0,0,skrimshand
32267,skrimshandering,1,0,0,skrimshand
32268,skulk,1,0,0,skulk
32269,skulked,1,0,0,skulk
32270,skulker,2,0,0,skulker
32271,skulkers,2,0,0,skulker
32272,skulking,12,0,0,skulk
32273,skulks,1,0,0,skulk
32274,skull,60,0,0,skull
32275,skulled,1,0,0,skull
32276,skulls,22,0,0,skull
32277,skunks,1,0,0,skunk
32278,skuttle,1,0,0,skuttl
32279,sky,144,0,0,sky
32280,skye,1,0,0,skye
32281,skyeman,18,0,0,skyeman
32282,skyemans,5,0,0,skyeman
32283,skyey,1,0,0,skyey
32284,skylark,1,0,0,skylark
32285,skylarking,4,0,0,skylark
32286,skylarkings,1,0,0,skylark
32287,skylight,4,0,0,skylight
32288,skylights,1,0,0,skylight
32289,skysail,7,0,0,skysail
32290,skyscrapers,1,0,0,skyscrap
32291,skyward,1,0,0,skyward
32292,slab,17,0,0,slab
32293,slabs,7,0,0,slab
32294,slack,12,0,0,slack
32295,slacked,2,0,0,slack
32296,slacken,2,0,0,slacken
32297,slackened,10,0,0,slacken
32298,slackens,1,0,0,slacken
32299,slacking,2,0,0,slack
32300,slain,43,0,0,slain
32301,slaked,2,0,0,slake
32302,slaking,1,0,0,slake
32303,slam,1,0,0,slam
32304,slammed,1,0,0,slam
32305,slamming,2,0,0,slam
32306,slander,3,0,0,slander
32307,slanderers,3,0,0,slander
32308,slanderin,1,0,0,slanderin
32309,slanderous,5,0,0,slander
32310,slang,1,0,0,slang
32311,slant,2,0,0,slant
32312,slanted,3,0,0,slant
32313,slanting,19,0,0,slant
32314,slantingly,7,0,0,slantingli
32315,slantings,1,0,0,slant
32316,slap,10,0,0,slap
32317,slapped,3,0,0,slap
32318,slappin,3,0,0,slappin
32319,slapping,4,0,0,slap
32320,slash,2,0,0,slash
32321,slashed,1,0,0,slash
32322,slashing,6,0,0,slash
32323,slate,12,0,0,slate
32324,slated,1,0,0,slate
32325,slates,3,0,0,slate
32326,slats,2,0,0,slat
32327,slattern,1,0,0,slattern
32328,slatternly,4,0,0,slatternli
32329,slaty,1,0,0,slati
32330,slaughter,15,0,0,slaughter
32331,slaughtered,8,0,0,slaughter
32332,slaughtering,4,0,0,slaughter
32333,slaughterous,1,0,0,slaughter
32334,slave,71,0,0,slave
32335,slaved,2,0,0,slave
32336,slaver,1,0,0,slaver
32337,slavering,1,0,0,slaver
32338,slavers,1,0,0,slaver
32339,slavery,2,0,0,slaveri
32340,slaves,50,0,0,slave
32341,slaving,4,0,0,slave
32342,slavish,4,0,0,slavish
32343,slay,20,0,0,slay
32344,slays,1,0,0,slay
32345,sleazy,5,0,0,sleazi
32346,sled,5,0,0,sled
32347,sledge,5,0,0,sledg
32348,sledges,1,0,0,sledg
32349,sledging,1,0,0,sledg
32350,sleek,13,0,0,sleek
32351,sleekly,1,0,0,sleekli
32352,sleep,238,0,0,sleep
32353,sleepe,1,0,0,sleep
32354,sleeper,13,0,0,sleeper
32355,sleepers,16,0,0,sleeper
32356,sleepiest,1,0,0,sleepiest
32357,sleepiness,1,0,0,sleepi
32358,sleeping,68,0,0,sleep
32359,sleepless,19,0,0,sleepless
32360,sleeplessness,3,0,0,sleepless
32361,sleeps,20,0,0,sleep
32362,sleepy,18,0,0,sleepi
32363,sleet,15,0,0,sleet
32364,sleets,3,0,0,sleet
32365,sleety,2,0,0,sleeti
32366,sleeve,18,0,0,sleev
32367,sleeves,19,0,0,sleev
32368,sleigh,4,0,0,sleigh
32369,sleighing,3,0,0,sleigh
32370,sleight,4,0,0,sleight
32371,sleights,1,0,0,sleight
32372,slender,68,0,0,slender
32373,slept,59,0,0,slept
32374,slew,11,0,0,slew
32375,slewed,2,0,0,slew
32376,slewing,1,0,0,slew
32377,slews,1,0,0,slew
32378,slice,10,0,0,slice
32379,sliced,1,0,0,slice
32380,slices,5,0,0,slice
32381,slicing,3,0,0,slice
